He Got Game,5/1/1998,25000000,21567853,-3432147
4.3.2.1,6/2/2010,4600000,1163967,-3436033
La terza madre,9/6/2007,3500000,54947,-3445053
Battle of the Year,9/21/2013,20000000,16549477,-3450523
Defendor,9/12/2009,3500000,44462,-3455538
Oorlogswinter,11/17/2008,4000000,530048,-3469952
Club Dread,2/27/2004,8500000,5001655,-3498345
Gods and Monsters,1/21/1998,10000000,6451628,-3548372
People Like Us,6/29/2012,16000000,12434778,-3565222
Head Over Heels,2/2/2001,14000000,10424470,-3575530
Paradies: Liebe,4/27/2012,3600000,24267,-3575733
The Doors,3/1/1991,38000000,34416893,-3583107
Антидурь,9/6/2007,5000000,1413000,-3587000
Search and Destroy,1/1/1995,4000000,389503,-3610497
Ella Enchanted,4/9/2004,31000000,27388767,-3611233
15 Minutes,3/1/2001,60000000,56359980,-3640020
Another Happy Day,11/18/2011,4000000,355688,-3644312
The Face of Love,10/25/2013,4000000,350006,-3649994
Nobel Son,4/28/2007,4000000,333912,-3666088
Saint John of Las Vegas,6/10/2009,3800000,111731,-3688269
Der Räuber,2/14/2010,3900000,208475,-3691525
Prêt-à-Porter,12/23/1994,15000000,11300653,-3699347
The Black Cauldron,7/24/1985,25000000,21288692,-3711308
Frankenweenie,10/4/2012,39000000,35287788,-3712212
Max Steel,10/14/2016,10000000,6272403,-3727597
Closet Land,3/6/1991,4000000,259012,-3740988
The Master,9/7/2012,32000000,28258060,-3741940
The Music Never Stopped,3/18/2011,4000000,253899,-3746101
Life During Wartime,10/10/2009,4500000,744816,-3755184
RRRrrrr!!!,1/28/2004,17820000,14054361,-3765639
Balada triste de trompeta,12/17/2010,7000000,3218666,-3781334
Major Dundee,4/7/1965,3800000,14873,-3785127
Белый тигр,5/3/2012,11000000,7200000,-3800000
Repentance,2/28/2014,5000000,1189612,-3810388
Maggie,5/8/2015,4000000,187112,-3812888
Casualties of War,8/18/1989,22500000,18671317,-3828683
Videodrome,2/4/1983,5952000,2120439,-3831561
Band of the Hand,4/11/1986,8700000,4865912,-3834088
Bride Flight,10/15/2008,6400000,2556911,-3843089
Los lunes al sol,9/27/2002,4000000,146402,-3853598
Manglehorn,6/3/2015,4000000,143101,-3856899
Mallrats,10/20/1995,6000000,2122561,-3877439
Dragonslayer,6/26/1981,18000000,14110013,-3889987
MacGruber,5/21/2010,10000000,6110000,-3890000
Young Adam,9/26/2003,6400000,2500000,-3900000
Premium Rush,8/24/2012,35000000,31083599,-3916401
The Loft,10/14/2014,14000000,10076790,-3923210
17 filles,6/13/2011,4141459,201607,-3939852
Dirty Girl,9/12/2010,4000000,55125,-3944875
December Boys,9/20/2007,4000000,46474,-3953526
Hanging Up,2/16/2000,40000000,36037909,-3962091
Novocaine,11/23/2001,6000000,2025238,-3974762
The Sacrament,9/2/2013,4000000,9221,-3990779
Animal Kingdom,6/3/2010,5000000,1000000,-4000000
Ladrón que roba a ladrón,8/31/2007,4002313,6,-4002307
Doom,10/20/2005,60000000,55987321,-4012679
Bad Company,6/7/2002,70000000,65977295,-4022705
La grande bellezza,5/21/2013,12400000,8371085,-4028915
Teaching Mrs. Tingle,8/11/1999,13000000,8946237,-4053763
Bright Star,11/5/2009,8500000,4440055,-4059945
The Rundown,9/26/2003,85000000,80916492,-4083508
Black Snake Moan,12/8/2006,15000000,10903846,-4096154
The East,5/31/2013,6500000,2401510,-4098490
The Alamo,10/23/1960,12000000,7900000,-4100000
Tough Guys Don't Dance,9/18/1987,5000000,858250,-4141750
The Work and the Glory,11/24/2004,7500000,3347647,-4152353
At Close Range,4/18/1986,6500000,2347000,-4153000
Atlas Shrugged Part III: Who is John Galt?,9/12/2014,5000000,846704,-4153296
Bulletproof,4/20/1988,5000000,807947,-4192053
EuroTrip,2/20/2004,25000000,20796847,-4203153
Redacted,1/1/2007,5000000,782102,-4217898
Igby Goes Down,9/13/2002,9000000,4777465,-4222535
La Folle histoire de Max et Léon,11/1/2016,12156348,7900000,-4256348
Party Monster,9/5/2003,5000000,742898,-4257102
Mao's Last Dancer,10/1/2009,25000000,20719451,-4280549
Joyeux Noël,11/9/2005,22000000,17709155,-4290845
Everything is Illuminated,9/16/2005,7000000,2697930,-4302070
Anywhere But Here,11/12/1999,23000000,18653615,-4346385
The Road,11/25/2009,32000000,27635305,-4364695
The Purple Rose of Cairo,3/1/1985,15000000,10631333,-4368667
The Romantics,9/10/2010,4500000,123820,-4376180
The Dark Half,4/23/1993,15000000,10611160,-4388840
Anthropoid,8/12/2016,9000000,4600000,-4400000
Ernest et Célestine,12/12/2012,12516654,8109160,-4407494
キャシャーン,4/24/2004,6000000,1530216,-4469784
Two for the Money,10/7/2005,35000000,30526509,-4473491
The Work and the Glory II: American Zion,10/21/2005,6500000,2025032,-4474968
Mishima: A Life in Four Chapters,5/15/1985,5000000,502758,-4497242
At Long Last Love,3/1/1975,6000000,1500000,-4500000
Meet the Applegates,2/1/1991,5000000,485772,-4514228
Mimic,8/22/1997,30000000,25480490,-4519510
Wise Guys,4/17/1986,13000000,8475466,-4524534
The Greatest Story Ever Told,2/15/1965,20000000,15473333,-4526667
Dark Water,6/27/2005,30000000,25473093,-4526907
Tamara,5/12/2005,4750000,206871,-4543129
Wild Target,6/17/2010,8000000,3453043,-4546957
3 Generations,2/11/2016,5000000,443962,-4556038
Home Fries,11/25/1998,15000000,10443316,-4556684
A Prayer for the Dying,9/11/1987,6000000,1432687,-4567313
Les Invasions barbares,5/21/2003,8000000,3432342,-4567658
The Awakening,8/17/2011,4798235,209696,-4588539
Mr. Destiny,10/12/1990,20000000,15379253,-4620747
Queen of Katwe,9/23/2016,15000000,10367161,-4632839
Cake,9/7/2014,7000000,2360281,-4639719
Seeking Justice,9/2/2011,17000000,12355798,-4644202
PCU,4/29/1994,9000000,4350774,-4649226
Meet Bill,9/7/2007,5000000,346592,-4653408
Антикиллер,8/1/2002,5000000,340312,-4659688
No Escape,4/29/1994,20000000,15340000,-4660000
Masters of the Universe,8/7/1987,22000000,17336370,-4663630
The Year of Living Dangerously,12/17/1982,6000000,1317657,-4682343
Personal Shopper,10/19/2016,6000000,1305195,-4694805
해운대,6/6/2009,16000000,11301649,-4698351
Razorback,4/19/1984,5500000,801000,-4699000
Into the Night,2/15/1985,11400000,6700000,-4700000
Julia,2/9/2008,6000000,1300000,-4700000
Wet Hot American Summer,7/27/2001,5000000,295206,-4704794
A Bronx Tale,9/14/1993,22000000,17287898,-4712102
Donnie Darko,1/18/2001,6000000,1270522,-4729478
Pinocchio and the Emperor of the Night,8/6/1987,8000000,3261638,-4738362
Clouds of Sils Maria,8/20/2014,6600000,1851517,-4748483
Off Limits,3/11/1988,12000000,7242035,-4757965
Black and White,9/4/1999,10000000,5241315,-4758685
Brainstorm,9/30/1983,15000000,10219460,-4780540
Heist,11/13/2015,8900000,4100000,-4800000
Cool as Ice,10/18/1991,6000000,1193062,-4806938
The House of Mirth,9/23/2000,10000000,5164404,-4835596
Gaby: A True Story,10/30/1987,5000000,125400,-4874600
The Big Picture,9/15/1989,5000000,117463,-4882537
Mio min Mio,7/1/1987,7200000,2300000,-4900000
Better Living Through Chemistry,3/14/2014,5000000,75143,-4924857
The Secret of Moonacre,9/6/2008,12000000,7070330,-4929670
What Maisie Knew,5/2/2013,6000000,1066471,-4933529
Auto Focus,10/18/2002,7000000,2062066,-4937934
A Home at the End of the World,7/23/2004,6500000,1548955,-4951045
Viva la libertà,2/13/2013,5000000,48125,-4951875
CBGB,10/11/2013,5000000,40400,-4959600
Dead Ringers,9/23/1988,13000000,8038508,-4961492
Elizabethtown,10/6/2005,57000000,52034889,-4965111
Meet Monica Velour,6/4/2010,5000000,31649,-4968351
Road to Nowhere,4/13/2011,5000000,27046,-4972954
Woo,5/8/1998,13000000,8026971,-4973029
La Tête haute,5/13/2015,5000000,26144,-4973856
Hood of Horror,6/27/2006,5000000,25900,-4974100
The Messenger,11/13/2009,6500000,1521261,-4978739
5 Flights Up,9/5/2014,6000000,1020921,-4979079
13 Sins,4/18/2014,5000000,13809,-4986191
Analyze That,12/6/2002,60000000,55003135,-4996865
Philadelphia Experiment II,11/12/1993,5000000,2970,-4997030
A Perfect Man,11/1/2013,5000000,388,-4999612
Whatever It Takes,3/31/2000,15000000,9902115,-5097885
Edge of Darkness,1/29/2010,80000000,74901339,-5098661
Green Zone,3/11/2010,100000000,94882889,-5117111
The Four Feathers,9/8/2002,35000000,29882645,-5117355
Запрещeнная реальность,10/8/2009,7000000,1877122,-5122878
Beastmaster 2: Through the Portal of Time,6/8/1991,6000000,869325,-5130675
Blindness,5/14/2008,25000000,19844979,-5155021
My Soul to Take,10/8/2010,25000000,19829957,-5170043
The Work and the Glory III: A House Divided,11/22/2006,6500000,1325092,-5174908
Serial Mom,4/13/1994,13000000,7820688,-5179312
Centurion,2/15/2010,12000000,6814789,-5185211
The Lost City,9/3/2005,9600000,4386236,-5213764
Running with Scissors,10/27/2006,12000000,6754898,-5245102
Infinitely Polar Bear,1/18/2014,6700000,1430655,-5269345
King Kong Lives,11/21/1986,10000000,4711220,-5288780
Year of the Dragon,8/16/1985,24000000,18707466,-5292534
Human Nature,5/18/2001,6000000,705308,-5294692
Mutiny on the Bounty,11/8/1962,19000000,13680000,-5320000
Flipper,5/17/1996,25530000,20080020,-5449980
The Negotiator,7/29/1998,50000000,44547681,-5452319
The Right Stuff,10/20/1983,27000000,21500000,-5500000
Walker,12/4/1987,5800000,257043,-5542957
Never Let Me Go,9/15/2010,15000000,9455232,-5544768
Table For Five,2/18/1983,8000000,2439705,-5560295
Into the Blue,9/30/2005,50000000,44434439,-5565561
I Hope They Serve Beer in Hell,9/25/2009,7000000,1429299,-5570701
The Pledge,1/9/2001,35000000,29400000,-5600000
Bastille Day,4/22/2016,20000000,14397593,-5602407
The Wild Bunch,6/17/1969,6244087,638641,-5605446
While She Was Out,10/27/2008,6000000,391410,-5608590
Valhalla Rising,9/4/2009,5641880,30638,-5611242
Burke & Hare,10/29/2010,10000000,4349187,-5650813
The Neon Demon,6/8/2016,7000000,1333124,-5666876
Трудно быть богом,2/27/2013,7000000,1310673,-5689327
Atrapa la bandera,8/28/2015,14000000,8306690,-5693310
Mickey,5/2/2004,6000000,293793,-5706207
JCVD,6/4/2008,6000000,276891,-5723109
Showdown in Little Tokyo,8/23/1991,8000000,2275557,-5724443
The Time That Remains,8/12/2009,6500000,753808,-5746192
Losin' It,4/8/1983,7000000,1246141,-5753859
Dark Blue,12/14/2002,15000000,9237470,-5762530
Conviction,9/11/2010,12500000,6732980,-5767020
Victor Frankenstein,11/10/2015,40000000,34227298,-5772702
The Book of Henry,6/16/2017,10000000,4219536,-5780464
Judy Moody and the Not Bummer Summer,6/10/2011,20000000,14166853,-5833147
Twin Peaks: Fire Walk with Me,6/3/1992,10000000,4160851,-5839149
Mindhunters,5/7/2004,27000000,21148829,-5851171
Shadow Dancer,2/12/2012,6300000,419953,-5880047
Suite Française,11/5/2014,15000000,9104716,-5895284
Bad Moon,11/1/1996,7000000,1100000,-5900000
Johnny Mnemonic,5/26/1995,25000000,19075720,-5924280
Denial,9/30/2016,10000000,4073489,-5926511
The Visual Bible: The Gospel of John,9/11/2003,10000000,4069090,-5930910
The Hand,4/24/1981,6500000,566736,-5933264
Ben-Hur,8/17/2016,100000000,94061311,-5938689
Virtuosity,8/4/1995,30000000,24048000,-5952000
Mutant Chronicles,8/7/2008,8000000,2033165,-5966835
Song One,1/20/2014,6000000,32251,-5967749
Maniac,12/26/2012,6000000,31081,-5968919
The Boondock Saints,1/22/1999,6000000,30471,-5969529
Maurice Richard,10/25/2005,8000000,2019009,-5980991
Barefoot,2/2/2014,6000000,15071,-5984929
The Good Doctor,1/1/2011,6000000,5206,-5994794
Red Rock West,7/8/1993,8000000,2000000,-6000000
Blow Out,7/24/1981,18000000,12000000,-6000000
Zabriskie Point,2/9/1970,7000000,1000000,-6000000
Limbo,6/4/1999,8000000,1997807,-6002193
Children of Men,9/22/2006,76000000,69959751,-6040249
Gracie,6/1/2007,9000000,2955039,-6044961
Home on the Range,4/2/2004,110000000,103951461,-6048539
Perfect,6/7/1985,19000000,12918858,-6081142
Earth Girls Are Easy,9/8/1988,10000000,3916303,-6083697
ബാംഗ്ലൂർ ഡെയ്സ്,5/30/2014,7400000,1300000,-6100000
Permanent Record,4/22/1988,8000000,1893139,-6106861
Gimme Shelter,10/17/2013,7500000,1359910,-6140090
Black Rose,4/17/2014,7000000,855450,-6144550
My Stepmother is an Alien,12/9/1988,20000000,13854000,-6146000
In the Heart of the Sea,11/20/2015,100000000,93820758,-6179242
The Man Who Knew Too Little,11/14/1997,20000000,13801755,-6198245
Little Monsters,8/25/1989,7000000,793775,-6206225
Banlieue 13 - Ultimatum,2/18/2009,15000000,8786375,-6213625
The Rocker,8/20/2008,15000000,8762890,-6237110
Chalet Girl,2/2/2011,8000000,1749457,-6250543
By the Sea,11/12/2015,10000000,3727746,-6272254
A Quiet Passion,10/7/2016,8138338,1864266,-6274072
Bicentennial Man,12/17/1999,100000000,93700000,-6300000
Nadine,8/7/1987,12000000,5669831,-6330169
Killer Joe,9/10/2011,10000000,3665069,-6334931
Rock-A-Doodle,8/2/1991,18000000,11657385,-6342615
2 Days in New York,3/28/2012,8000000,1653792,-6346208
Wolfen,7/24/1981,17000000,10626725,-6373275
Manhunter,8/14/1986,15000000,8620929,-6379071
The Glass House,9/14/2001,30000000,23619609,-6380391
Never Talk to Strangers,10/20/1995,6400000,6,-6399994
Streets of Fire,6/1/1984,14500000,8089290,-6410710
Once Upon a Forest,6/18/1993,13000000,6582052,-6417948
Freeheld,10/2/2015,7000000,573335,-6426665
Free Fire,3/31/2017,10000000,3565109,-6434891
Quills,11/22/2000,13500000,7060876,-6439124
Bottle Rocket,2/21/1996,7000000,560069,-6439931
For Your Consideration,11/22/2006,12000000,5542025,-6457975
The River,12/1/1984,18000000,11500000,-6500000
Barbarella,10/10/1968,9000000,2500000,-6500000
Curse of the Pink Panther,8/12/1983,11000000,4491986,-6508014
Les triplettes de Belleville,6/11/2003,8000000,1477676,-6522324
Chloe,3/25/2009,15000000,8459458,-6540542
The Extra Man,8/1/2010,7000000,453079,-6546921
Before I Go to Sleep,9/3/2014,22000000,15447154,-6552846
Rhinestone,6/22/1984,28000000,21435321,-6564679
Disconnect,9/11/2012,10000000,3428048,-6571952
99 Homes,10/9/2014,8000000,1411927,-6588073
Jude,2/6/1996,7000000,405000,-6595000
Original Sin,8/3/2001,42000000,35402320,-6597680
Everybody Wants Some!!,3/30/2016,10000000,3400278,-6599722
Out of the Furnace,12/6/2013,22000000,15400000,-6600000
Last Holiday,1/13/2006,45000000,38399961,-6600039
Kalifornia,9/1/1993,9000000,2395231,-6604769
One Night with the King,10/13/2006,20000000,13391174,-6608826
Hesher,1/22/2010,7000000,382946,-6617054
Collateral Damage,2/6/2002,85000000,78382433,-6617567
Coriolanus,2/14/2011,7700000,1072602,-6627398
Life,4/16/1999,80000000,73345029,-6654971
Whisper,11/27/2007,12000000,5285197,-6714803
Someone to Watch Over Me,10/9/1987,17000000,10278549,-6721451
Дуэлянт,9/29/2016,12823507,6101904,-6721603
Trumbo,10/27/2015,15000000,8235661,-6764339
Brideshead Revisited,7/25/2008,20000000,13204291,-6795709
The Limey,5/15/1999,10000000,3193102,-6806898
The Indian Runner,5/19/1991,7000000,191125,-6808875
Hearts in Atlantis,9/7/2001,31000000,24185781,-6814219
The Zookeeper's Wife,3/31/2017,20000000,13162475,-6837525
The Neverending Story,4/5/1984,27000000,20158808,-6841192
Promised Land,9/23/2012,15000000,8138788,-6861212
Cameron's Closet,12/2/1988,7000000,136203,-6863797
The Thing,10/12/2011,35000000,28128670,-6871330
Vanity Fair,9/1/2004,23000000,16123851,-6876149
The Producers,12/25/2005,45000000,38058335,-6941665
Ca$h,1/1/2010,7000000,46488,-6953512
The Water Diviner,12/25/2014,22500000,15520023,-6979977
The Unbearable Lightness of Being,2/5/1988,17000000,10006806,-6993194
Sweetwater,1/24/2013,7000000,6147,-6993853
55 Days at Peking,5/6/1963,17000000,10000000,-7000000
The Runaways,3/19/2010,10000000,2995811,-7004189
Felix The Cat: The Movie,10/1/1988,9000000,1964253,-7035747
Truth,9/12/2015,9600000,2541554,-7058446
Girl 6,3/22/1996,12000000,4939939,-7060061
Funny Games,10/20/2007,15000000,7938872,-7061128
From Justin to Kelly,6/20/2003,12000000,4922166,-7077834
Battle in Seattle,9/7/2007,8000000,908847,-7091153
Invaders from Mars,1/1/1986,12000000,4884663,-7115337
Bee Season,9/3/2005,14000000,6856989,-7143011
Down in the Valley,5/13/2005,8000000,852872,-7147128
Basic,4/18/2003,50000000,42792561,-7207439
The Boost,12/23/1988,8000000,784990,-7215010
La piel que habito,8/17/2011,13000000,5774854,-7225146
Showtime,3/14/2002,85000000,77741732,-7258268
Deception,4/24/2008,25000000,17741298,-7258702
The Mission,9/29/1986,24500000,17218023,-7281977
Levity,3/16/2003,7500000,209151,-7290849
Man-Thing,4/21/2005,7500000,143000,-7357000
Empire State,9/3/2013,11000000,3639345,-7360655
Triple 9,2/19/2016,20000000,12639297,-7360703
Bandits,10/12/2001,75000000,67631903,-7368097
The Apparition,8/23/2012,17000000,9627492,-7372508
Behind the Candelabra,5/26/2013,23000000,15600000,-7400000
Prefontaine,1/24/1997,8000000,589304,-7410696
"\"アキ�?\"\"Childhood friends Tetsuo and Kaneda are pulled into the post-apocalyptic underworld of Neo-Tokyo and forced to fight for their very survival. Kaneda is a bike gang leader\"",7/16/1988,8000000,553171,-7446829
Elle,5/25/2016,9804690,2341534,-7463156
Getaway,8/29/2013,18000000,10501938,-7498062
Unfriend,1/7/2016,9900000,2400000,-7500000
Running Scared,1/6/2006,17000000,9500000,-7500000
Rumble Fish,10/20/1983,10000000,2494480,-7505520
The Weather Man,10/20/2005,20000000,12482775,-7517225
Brooklyn Rules,4/30/2007,8000000,458232,-7541768
Fido,9/7/2006,8000000,426224,-7573776
Slackers,2/1/2002,14000000,6413915,-7586085
Undisputed,8/23/2002,20000000,12398628,-7601372
Red Tails,1/19/2012,58000000,50365377,-7634623
She Hate Me,7/30/2004,8000000,365134,-7634866
Mandela: Long Walk to Freedom,12/6/2013,35000000,27330000,-7670000
Dragonfly,2/22/2002,60000000,52322400,-7677600
Ma vie de courgette,10/12/2016,8000000,292279,-7707721
Muppets from Space,7/14/1999,24000000,16290976,-7709024
Escape from L.A.,8/9/1996,50000000,42277365,-7722635
The Zero Theorem,1/2/2014,8500000,770706,-7729294
"\"नीरज�?\"\"Neerja is a portrayal on the life of the courageous Neerja Bhanot\"",2/19/2016,10721568,2978994,-7742574
Doomsday,3/14/2008,30000000,22211426,-7788574
Foolproof,10/3/2003,8256269,460978,-7795291
Fled,7/19/1996,25000000,17193231,-7806769
Fear and Loathing in Las Vegas,5/22/1998,18500000,10680275,-7819725
Restless,9/16/2011,8000000,163265,-7836735
Heartbeeps,12/18/1981,10000000,2154696,-7845304
10th & Wolf,2/19/2006,8000000,143451,-7856549
The Jacket,3/4/2005,29000000,21126225,-7873775
Flash Gordon,9/1/1980,35000000,27107960,-7892040
Wuthering Heights,9/5/2011,8000000,100915,-7899085
Oliver Twist,9/23/2005,50000000,42093706,-7906294
A Street Cat Named Bob,11/4/2016,8000000,82703,-7917297
Under the Skin,3/14/2014,13300000,5380251,-7919749
Hallam Foe,2/16/2007,8000000,60641,-7939359
Aloft,2/12/2014,8000000,53086,-7946914
Undiscovered,8/26/2005,9000000,1046166,-7953834
Zaytoun,10/14/2012,8000000,42330,-7957670
La Princesse de Montpensier,11/3/2010,14734000,6775121,-7958879
Mr. Right,2/29/2016,8000000,34694,-7965306
A Most Violent Year,12/30/2014,20000000,12007070,-7992930
Playing God,10/17/1997,12000000,4000000,-8000000
Punch-Drunk Love,10/25/2002,25000000,17000000,-8000000
The Man Who Loved Women,12/18/1983,19000000,11000000,-8000000
Leaves of Grass,9/13/2009,9000000,985117,-8014883
Demolition,4/6/2016,10000000,1978592,-8021408
A Cry in the Dark,11/11/1988,15000000,6908797,-8091203
Pulse,8/11/2006,38000000,29907685,-8092315
It's a Boy Girl Thing,12/26/2006,15500000,7385434,-8114566
The Perez Family,5/12/1995,11000000,2832826,-8167174
Waking the Dead,3/23/2000,8500000,327418,-8172582
Taras Bulba,4/2/2009,25000000,16815892,-8184108
Return to the Blue Lagoon,8/2/1991,11000000,2807854,-8192146
Mr. 3000,6/15/2004,30000000,21800302,-8199698
Bad Santa 2,11/23/2016,26000000,17782178,-8217822
The Tie That Binds,9/8/1995,14000000,5780000,-8220000
Killer Elite,9/23/2011,66000000,57777106,-8222894
Romeo Is Bleeding,9/13/1993,11500000,3275585,-8224415
Princess Kaiulani,5/14/2010,9000000,771499,-8228501
The Monster Squad,8/14/1987,12000000,3769990,-8230010
A Better Life,6/24/2011,10000000,1759252,-8240748
Camilla,11/25/1994,8500000,250993,-8249007
Damnation Alley,9/10/1977,17000000,8720000,-8280000
How About You...,11/16/2007,9000000,706000,-8294000
Mighty Aphrodite,9/13/1995,15000000,6700000,-8300000
SpaceCamp,6/6/1986,18000000,9697739,-8302261
Rent,11/23/2005,40000000,31670620,-8329380
Gun Shy,2/4/2000,10000000,1631839,-8368161
Joe's Apartment,7/26/1996,13000000,4619014,-8380986
Lovelace,8/8/2013,10000000,1585582,-8414418
So I Married an Axe Murderer,7/30/1993,20000000,11585483,-8414517
The Little Vampire,10/27/2000,22000000,13555988,-8444012
Welcome to the Punch,3/15/2013,8500000,9747,-8490253
The Private Life of Sherlock Holmes,10/29/1970,10000000,1500000,-8500000
Annapolis,1/27/2006,26000000,17496992,-8503008
The Red Violin,9/10/1998,18000000,9495408,-8504592
Gremlins 2: The New Batch,6/15/1990,50000000,41482207,-8517793
"\"アップルシー�?\"\"In a utopian society created at the end of the third world war\"",4/17/2004,10000000,1461989,-8538011
Tenacious D in The Pick of Destiny,11/22/2006,22000000,13405595,-8594405
Post Grad,8/21/2009,15000000,6405245,-8594755
Jennifer Eight,11/6/1992,20000000,11390479,-8609521
The Perfect Game,4/1/2010,12500000,3878993,-8621007
Connie and Carla,4/16/2004,20000000,11341016,-8658984
The Legend of Hercules,1/10/2014,70000000,61279452,-8720548
The Molly Maguires,1/27/1970,11000000,2200000,-8800000
Catch and Release,10/20/2006,25000000,16158487,-8841513
Two Lovers,11/19/2008,12000000,3148182,-8851818
Inherent Vice,12/25/2014,20000000,11110975,-8889025
Gossip,4/21/2000,14000000,5108820,-8891180
Happily N'Ever After,9/14/2006,47000000,38085778,-8914222
Miller's Crossing,9/21/1990,14000000,5080409,-8919591
Vanishing on 7th Street,9/11/2010,10000000,1068682,-8931318
50 to 1,3/21/2014,10000000,1064454,-8935546
Over the Top,2/13/1987,25000000,16057580,-8942420
Dredd,9/7/2012,50000000,41037742,-8962258
Phantom,1/3/2013,10000000,1034589,-8965411
Highway to Hell,11/21/1991,9000000,26055,-8973945
Death at a Funeral,2/9/2007,9000000,46,-8999954
Thank You,4/8/2011,13100000,4100000,-9000000
Doctor Dolittle,12/19/1967,18000000,9000000,-9000000
The Two Jakes,8/10/1990,19000000,10000000,-9000000
Billy Lynn's Long Halftime Walk,11/10/2016,40000000,30930984,-9069016
Simpatico,9/15/1999,10000000,929606,-9070394
Transsiberian,1/18/2008,15000000,5926410,-9073590
Dune,12/14/1984,40000000,30925690,-9074310
James and the Giant Peach,4/12/1996,38000000,28921264,-9078736
The Tale of Despereaux,12/19/2008,60000000,50877145,-9122855
Superhero Movie,3/27/2008,35000000,25871834,-9128166
Highlander: Endgame,9/1/2000,25000000,15843608,-9156392
Gamer,9/3/2009,50000000,40828540,-9171460
The Lazarus Project,10/21/2008,9750000,558000,-9192000
Out Cold,11/21/2001,24000000,14782676,-9217324
Mannequin Two: On the Move,1/7/1991,13000000,3752426,-9247574
The Grand Seduction,5/30/2014,12700000,3430018,-9269982
The Gun in Betty Lou's Handbag,8/21/1992,13000000,3721911,-9278089
Leviathan,3/17/1989,25000000,15704614,-9295386
Deconstructing Harry,8/26/1997,20000000,10686841,-9313159
Out on a Limb,9/4/1992,11000000,1659542,-9340458
Parkland,10/2/2013,10000000,653651,-9346349
Meet Dave,7/8/2008,60000000,50650079,-9349921
Trust,9/10/2010,9500000,120000,-9380000
The Ledge,5/6/2011,10000000,610986,-9389014
Losing Isaiah,3/17/1995,17000000,7603766,-9396234
Bordello of Blood,8/16/1996,15000000,5600000,-9400000
Swept Away,10/11/2002,10000000,598645,-9401355
Jack Ryan: Shadow Recruit,1/15/2014,60000000,50549107,-9450893
Laurence Anyways,5/18/2012,9500000,12250,-9487750
Legend,7/19/1985,25000000,15502112,-9497888
Miss Sloane,11/25/2016,13000000,3500605,-9499395
The Ward,9/13/2010,10000000,498974,-9501026
The Conspirator,9/10/2010,25000000,15478800,-9521200
Gemma Bovery,9/10/2014,9700000,154701,-9545299
Song to Song,3/17/2017,10000000,443684,-9556316
Alone in the Dark,1/28/2005,20000000,10442808,-9557192
The Infiltrator,7/13/2016,25000000,15436808,-9563192
The Greatest Game Ever Played,9/30/2005,25000000,15431177,-9568823
Roommates,3/1/1995,22000000,12400000,-9600000
The Way Back,9/3/2010,30000000,20348249,-9651751
Code Name: The Cleaner,1/5/2007,20000000,10337477,-9662523
American Dreamz,3/4/2006,17000000,7314027,-9685973
Æon Flux,11/30/2005,62000000,52304001,-9695999
In the Land of Blood and Honey,12/23/2011,10000000,303877,-9696123
World's Greatest Dad,8/20/2009,10000000,295750,-9704250
How to Lose Friends & Alienate People,10/2/2008,27000000,17286299,-9713701
Noises Off...,3/20/1992,12000000,2280148,-9719852
North Country,2/12/2005,35000000,25224242,-9775758
The In Crowd,7/19/2000,15000000,5217498,-9782502
Bridget Jones: The Edge of Reason,11/10/2004,50000000,40203020,-9796980
The Art of War,8/23/2000,40000000,30199105,-9800895
Grimsby,2/24/2016,35000000,25182929,-9817071
Reindeer Games,2/25/2000,42000000,32168970,-9831030
The Corruptor,3/12/1999,25000000,15156200,-9843800
The Deep End of the Ocean,3/12/1999,38000000,28121100,-9878900
Midnight in the Garden of Good and Evil,11/21/1997,35000000,25105255,-9894745
Byzantium,9/9/2012,10000000,89237,-9910763
Inhale,8/27/2010,10000000,55089,-9944911
The Rover,5/18/2014,12250000,2295423,-9954577
Money for Nothing,9/10/1993,11000000,1044824,-9955176
The Ice Storm,9/27/1997,18000000,8038061,-9961939
Jimmy P.,9/11/2013,10000000,30283,-9969717
Solitary Man,9/7/2009,15000000,5024782,-9975218
Strangerland,7/1/2015,10000000,17472,-9982528
Cherry 2000,11/12/1987,10000000,14000,-9986000
Forces spéciales,11/2/2011,10000000,10759,-9989241
Janky Promoters,10/16/2009,10000000,9069,-9990931
The Duel,6/24/2016,10000000,4500,-9995500
Deadfall,10/8/1993,10000000,18,-9999982
Sorcerer,6/24/1977,22000000,12000000,-10000000
Metallica: Through the Never,9/25/2013,18000000,7972967,-10027033
Keeping Up with the Joneses,10/20/2016,40000000,29918745,-10081255
Universal Soldier: Day of Reckoning,10/4/2012,11500000,1402307,-10097693
Highlander,3/7/1986,16000000,5900000,-10100000
The Company Men,10/21/2010,15000000,4882577,-10117423
The Immigrant,7/3/2013,16000000,5867686,-10132314
Robinson Crusoe,2/4/2016,13500000,3342697,-10157303
Le Moine,7/12/2011,11000000,807535,-10192465
Marvin's Room,12/18/1996,23000000,12803305,-10196695
Antichrist,5/18/2009,11000000,791867,-10208133
Mal de pierres,10/19/2016,10300000,47748,-10252252
Nine 1/2 Weeks,2/14/1986,17000000,6735922,-10264078
A Home of Our Own,11/5/1993,12000000,1703282,-10296718
The Ladies Man,10/13/2000,24000000,13700000,-10300000
Ondine,9/14/2009,12000000,1644755,-10355245
Find Me Guilty,3/16/2006,13000000,2636637,-10363363
